INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Brussels International Exhibition',257,'20.09.1996','09.10.1996',881617,7,99,26,4700713,3194960,923583,2976008);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('St. Anthony Park Arts Festival',463,'14.03.1996','11.04.1996',766873,2,495,31,1250899,3658832,1174765,1960732);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Wedding & Portrait Photography Expo (WPPI)',278,'22.12.2003','25.12.2003',208392,5,485,30,6703646,6592611,3504955,2695987);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('WPPI Wedding & Portrait Photography Expo',358,'22.08.2012','31.08.2012',945127,7,377,41,6265018,2468980,4894974,305211);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Italian Family Festa San Jose',455,'09.01.2016','23.01.2016',586071,8,135,47,6979917,1455492,3013894,856473);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('New York International Antiquarian Book Fair',199,'24.03.2021','22.04.2021',849705,2,304,24,9350983,7716619,1705786,1356642);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Norton Show Fall',307,'18.09.2010','24.09.2010',116651,2,69,43,3239582,7397179,4925588,2065968);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Fan Expo',43,'11.02.2002','19.02.2002',381153,8,46,17,7371380,9615415,2780546,4686081);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('McMenamins UFO Festival',406,'23.04.2007','02.05.2007',584785,1,263,10,1627169,3118582,1052213,3606040);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Home & Crafts Faire Fredericksburg',365,'16.07.2007','09.08.2007',28615,7,18,40,8513938,8222001,4310229,931034);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('West Coast Historical Militaria Collectors Show',66,'10.04.2008','27.04.2008',771828,7,305,19,6140398,348608,1897329,3580553);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Antique Spectacular Quad Cities',148,'09.09.2012','29.09.2012',379785,6,66,16,1317328,5778553,3372877,1031683);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ArtExpo',171,'23.11.2010','15.12.2010',719065,8,164,15,9409467,1103815,3666078,387237);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Norton Show',115,'04.07.2001','26.07.2001',466309,2,339,30,7901049,6981662,879087,1724942);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Modern Art Miami',27,'24.06.2016','26.06.2016',761111,4,194,34,5324219,6913496,1432721,2561424);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Untitled Art',239,'02.11.2001','29.11.2001',462291,2,321,3,3290614,939674,1348072,4917153);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Original Beach Antique Show',308,'25.04.2010','03.05.2010',171048,2,448,32,5507397,7879396,4876160,170872);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('National Conference and Exposition',145,'03.02.2000','01.03.2000',671624,2,470,45,2774468,5783809,223311,3961679);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hay Festival',190,'13.11.2016','24.11.2016',31904,7,275,47,7456732,3698094,411581,394204);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('London Map Fair',440,'01.01.2017','14.01.2017',202313,2,103,39,8928010,1411147,2488888,2685513);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('St Magnus International Festival',326,'28.10.2000','14.11.2000',199361,4,218,6,4312891,8171715,3447945,4713434);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The Three Counties Show',125,'09.11.2016','22.11.2016',825865,2,64,5,6138910,425955,3034823,4768503);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('ICE',475,'02.09.1997','03.10.1997',872900,1,363,35,5113512,6856765,4500988,1487834);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('New Designers',442,'06.01.2000','06.02.2000',439313,5,48,25,6438349,9390327,1322158,1949375);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('The International Forest Festival / TIMBER',223,'22.10.2018','08.11.2018',975723,4,28,32,8056033,5275716,2277239,4654635);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Data Centre World',336,'14.04.2002','24.04.2002',336908,5,216,19,7386926,3063606,33433,223449);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Beauty',132,'19.07.2007','22.07.2007',23335,6,277,50,1144490,3990815,3338471,3463731);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Woodhall Spa 40s Festival',174,'21.11.2016','24.11.2016',468271,1,170,32,8722016,8802484,1873917,4216062);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('War and Peace Revival',278,'11.03.2002','30.03.2002',829680,2,255,4,2708804,2006755,4776828,1935915);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Echoes Of History',181,'18.06.2017','19.07.2017',737079,3,172,5,8138535,4140204,290113,1329500);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Design In Mental Health',299,'18.12.2011','01.01.2012',20718,1,201,2,1021138,4342742,629856,3355809);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Живая старина',353,'26.06.2012','18.07.2012',519554,8,160,24,467877,1289580,2339506,3687351);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Недра России',181,'03.10.2004','09.10.2004',139291,3,486,15,7887020,666626,4792387,3945408);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('АрхВектор',34,'16.11.1993','14.12.1993',286718,2,198,34,2381396,994707,2614425,1324835);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Мир глазами зодчих',353,'20.05.1996','29.05.1996',95728,7,231,39,3346039,3681914,4628335,3995336);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('SibBeauty',193,'25.03.2020','25.04.2020',692736,8,56,3,8082688,6457626,298341,3563838);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Беларусь на Белгородчине',409,'17.02.2019','07.03.2019',459267,5,53,5,3820290,8915049,1844591,1087717);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('EpicCon Russia',31,'22.06.1996','23.07.1996',498302,2,66,42,261286,7326582,2959109,4317819);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовская финифть и народные промыслы',48,'16.03.2000','15.04.2000',936919,5,210,28,1812546,2913747,4378703,1045936);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Архстояние',42,'07.06.2005','18.06.2005',353147,4,433,33,2517095,9867192,188696,2167082);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Биеннале дизайна и современного искусства',198,'11.06.2013','05.07.2013',637807,4,456,47,9777242,6206114,1629836,618827);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Ростовское действо',443,'28.12.1991','05.01.1992',373177,6,292,34,8286374,7110879,393899,1710261);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фестиваль народных мастеров и художников',390,'20.05.2021','05.06.2021',422074,7,371,49,3684547,4817229,3025254,4148785);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Фольклорный фестиваль',175,'20.01.2018','26.01.2018',577273,8,470,32,2549030,3136706,1288248,4422866);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Сокровища севера. Мастера и художники',460,'06.08.2001','15.08.2001',547758,1,105,4,5891777,1583362,1627622,1792433);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Denkmal',474,'24.09.2002','18.10.2002',929434,1,37,10,164786,2528256,4211114,2597538);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Арт-Фест',338,'09.05.1997','20.05.1997',55479,1,349,36,1917099,4569562,3812160,439467);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Comicfestival München 2021',234,'01.08.1993','06.08.1993',586043,3,365,38,2956971,8929153,2237160,2537935);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Hurricane Festival',302,'28.10.2006','22.11.2006',716967,8,442,29,735706,2981781,29549,223337);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Southside Festival ',269,'24.09.2016','26.09.2016',933958,8,65,19,8698196,9673545,4332250,2982657);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Kunst Handwerkermarkt Nordenham',402,'10.01.2000','31.01.2000',504411,4,388,23,2645130,9577631,4744449,375926);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Artmuc Spring',455,'11.11.2012','07.12.2012',507971,3,372,42,6261376,3843202,2327583,429899);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Spirituality & Healing / ESOTERIK Days Stuttgart',207,'28.03.1992','06.04.1992',97925,3,386,32,9230418,233130,2399751,3207025);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Nature One',491,'14.07.2019','29.07.2019',987193,4,209,40,6235476,344278,239910,479400);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Waldfrieden Wonderland',372,'05.06.2014','15.06.2014',106878,4,382,32,390984,3416538,2418643,670441);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Green Fest',248,'19.05.1997','07.06.1997',128948,3,208,34,6425048,348907,4628837,2981396);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('Positions Art',198,'21.09.1992','19.10.1992',616793,4,148,21,8380224,7611118,2156614,209547);
INSERT INTO exhibitions(title, c_id, date_start, date_finish, account, tp_id, org_id,a_id, interpreters, stand, transportation, marketing) VALUES('PHOTOPIA',30,'19.09.2020','05.10.2020',422637,3,163,43,2981801,9850803,698643,803566);
